State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Jharkhand,20,Deoghar,5,Population and Household Profile,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.4,0
Jharkhand,20,Deoghar,5,Characteristics of Women,Women who are literate4 (%),50.7,0
Jharkhand,20,Deoghar,5,Characteristics of Women,Women with 10 or more years of schooling (%),19.7,24.5
Jharkhand,20,Deoghar,5,Marriage and Fertility,Women age 20-24 years married before age 18 years (%),49.2,52.3
Jharkhand,20,Deoghar,5,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),2.7,3.9
Jharkhand,20,Deoghar,5,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),20.2,22.6
Jharkhand,20,Deoghar,5,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),68,37.5
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Any method6 (%),65.4,46.1
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Any modern method6 (%),48.5,43
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Female sterilization (%),40.1,36.2
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Male sterilization (%),0.2,1.7
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,IUD/PPIUD (%),1,1
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Pill (%),1.5,2.5
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Condom (%),2.6,1
Jharkhand,20,Deoghar,5,Current Use of Family Planning Methods,Injectables (%),0.4,0.6
Jharkhand,20,Deoghar,5,Unmet Need for Family Planning,Total unmet need7 (%),11.1,18
Jharkhand,20,Deoghar,5,Unmet Need for Family Planning,Unmet need for spacing7 (%),4.6,8.1
Jharkhand,20,Deoghar,5,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),25,7.8
Jharkhand,20,Deoghar,5,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),35.3,28.8
Jharkhand,20,Deoghar,5,Maternal and Child Health,Mothers who had an antenatal check-up in the first trimester (%),58.1,62.2
Jharkhand,20,Deoghar,5,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),30.7,25.5
Jharkhand,20,Deoghar,5,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),89.2,92.5
Jharkhand,20,Deoghar,5,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),18.5,20.6
Jharkhand,20,Deoghar,5,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),11.8,3.2
Jharkhand,20,Deoghar,5,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),83.1,72
Jharkhand,20,Deoghar,5,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),55.6,39.6
Jharkhand,20,Deoghar,5,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs,2133,981
Jharkhand,20,Deoghar,5,Maternal and Child Health,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0,0.7
Jharkhand,20,Deoghar,5,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),56.4,0
Jharkhand,20,Deoghar,5,Delivery Care,Institutional births (%),61.3,58
Jharkhand,20,Deoghar,5,Delivery Care,Institutional births in public facility (%),47.2,40.9
Jharkhand,20,Deoghar,5,Delivery Care,Home births that were conducted by skilled health personnel10 (%),12.6,4.6
Jharkhand,20,Deoghar,5,Delivery Care,Births attended by skilled health personnel10 (%),72.3,62
Jharkhand,20,Deoghar,5,Delivery Care,Births delivered by caesarean section (%),7.8,6.7
Jharkhand,20,Deoghar,5,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),45.8,35.3
Jharkhand,20,Deoghar,5,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),2.9,1.7
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),54.5,64.2
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),54.7,62.7
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),87.5,95.3
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine13 (%),62.6,74.2
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),68.6,86.7
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),73,81.1
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),15.7,0
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),54,0
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),64.3,62.8
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),53.3,42.4
Jharkhand,20,Deoghar,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),96.7,96.3
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),3.3,3.7
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.5,5.6
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),21.8,21.8
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),8.6,3.2
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),36.7,58.2
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,5.2
Jharkhand,20,Deoghar,5,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),56,69.4
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),22.6,33.6
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),71.6,70.5
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),0,0
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",7.8,7.9
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,"Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",0,0
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,"Total children age 6-23 months receiving an adequate diet16, 17 (%)",7.2,7.9
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height-for-age)18 (%),41.7,44.8
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight-for-height)18 (%),17.7,23.8
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight-for-height)19 (%),6.2,5.8
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight-for-age)18 (%),36.9,46
Jharkhand,20,Deoghar,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight-for-height)20 (%),1.9,1.2
Jharkhand,20,Deoghar,5,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,32.5,38
Jharkhand,20,Deoghar,5,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,10.9,7.7
Jharkhand,20,Deoghar,5,Nutritional Status of Women,Women who have high risk waist-to-hip ratio (‚â•0,56.6,0
Jharkhand,20,Deoghar,5,Anaemia among Children and Women,Children age 6-59 months who are anaemic (<11,73.9,64.6
Jharkhand,20,Deoghar,5,Anaemia among Children and Women,Non-pregnant women age 15-49 years who are anaemic (<12,70.1,55.3
Jharkhand,20,Deoghar,5,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic (<11,72.4,67.3
Jharkhand,20,Deoghar,5,Anaemia among Children and Women,All women age 15-49 years who are anaemic22 (%),70.2,55.9
Jharkhand,20,Deoghar,5,Anaemia among Children and Women,All women age 15-19 years who are anaemic22 (%),67.2,53.2
Jharkhand,20,Deoghar,5,Blood Sugar Level among women,Blood sugar level - high (141-160 mg/dl)23 (%),4.9,0
Jharkhand,20,Deoghar,5,Blood Sugar Level among women,Blood sugar level - very high (>160 mg/dl)23 (%),4.7,0
Jharkhand,20,Deoghar,5,Blood Sugar Level among women,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10,0
Jharkhand,20,Deoghar,5,Blood Sugar Level among men,Blood sugar level - high (141-160 mg/dl)23 (%),7.3,0
Jharkhand,20,Deoghar,5,Blood Sugar Level among men,Blood sugar level - very high (>160 mg/dl)23 (%),5.8,0
Jharkhand,20,Deoghar,5,Blood Sugar Level among men,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.5,0
Jharkhand,20,Deoghar,5,Hypertension among women,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.6,0
Jharkhand,20,Deoghar,5,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),4.2,0
Jharkhand,20,Deoghar,5,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),14.2,0
Jharkhand,20,Deoghar,5,Hypertension among men,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.5,0
Jharkhand,20,Deoghar,5,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),4.4,0
Jharkhand,20,Deoghar,5,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),18.5,0
Jharkhand,20,Deoghar,5,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.7,0
Jharkhand,20,Deoghar,5,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.2,0
Jharkhand,20,Deoghar,5,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.2,0
Jharkhand,20,Deoghar,5,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),6.6,0
Jharkhand,20,Deoghar,5,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),52,0
Jharkhand,20,Deoghar,5,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),2,0
Jharkhand,20,Deoghar,5,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),26.3,0
Jharkhand,20,Dhanbad,9,Population and Household Profile,Female population age 6 years and above who ever attended school (%),68.7,66.3
Jharkhand,20,Dhanbad,9,Population and Household Profile,Population below age 15 years (%),27.8,29.3
Jharkhand,20,Dhanbad,9,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",986,947
Jharkhand,20,Dhanbad,9,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",869,929
Jharkhand,20,Dhanbad,9,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),77.7,68.4
Jharkhand,20,Dhanbad,9,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),45.2,0
Jharkhand,20,Dhanbad,9,Population and Household Profile,Population living in households with electricity (%),98.5,96.5
Jharkhand,20,Dhanbad,9,Population and Household Profile,Population living in households with an improved drinking-water source1 (%),88.9,79.5
Jharkhand,20,Dhanbad,9,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),67.6,29.3
Jharkhand,20,Dhanbad,9,Population and Household Profile,Households using clean fuel for cooking3 (%),37.2,20.5
Jharkhand,20,Dhanbad,9,Population and Household Profile,Households using iodized salt (%),98.3,98.4
Jharkhand,20,Dhanbad,9,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),45.7,10.8
Jharkhand,20,Dhanbad,9,Population and Household Profile,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),15.1,0
Jharkhand,20,Dhanbad,9,Characteristics of Women,Women who are literate4 (%),69.7,0
Jharkhand,20,Dhanbad,9,Characteristics of Women,Women with 10 or more years of schooling (%),37.9,31.8
Jharkhand,20,Dhanbad,9,Marriage and Fertility,Women age 20-24 years married before age 18 years (%),28.3,29.9
Jharkhand,20,Dhanbad,9,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1.9,1.4
